NM	A lil selfie wont hurt... even tho im in my feelings that Pacquiao lost but its all good #EpicCentre… https://t.co/JkdMgNCoOw	Sun May 03 06:08:46 +0000 2015	0
NM	im getting sick 😭	Sun May 03 06:08:56 +0000 2015	0
TX	Bye money! (@ Whole Foods Market in Austin, TX) https://t.co/inaf81tjAb	Sat May 02 23:12:20 +0000 2015	0
WI	customer be like: are u sad bout pacman? im like: i ddnt even watch it. lols  mayweather outsmart pacman. end of the story.	Sun May 03 13:17:29 +0000 2015	0
WY	Med Surg Nursing Jobs- Sioux City, Iowa - Supplemental Health Care: (#SiouxCity, IA) http://t.co/W4JFP2ozUq #Nursing #Job #Jobs #Hiring	Sun May 03 06:52:01 +0000 2015	0
NV	Austin Johnson is life	Sun May 03 06:52:08 +0000 2015	0
WV	having a mini fridge in my room is so clutch on so many levels .	Sun May 03 06:52:15 +0000 2015	0
CA	IM ALL HYPED UP MOW I AINT GOIN TO BED ANY TIME SOON SO 📲📲	Sun May 03 06:52:35 +0000 2015	0
TX	#austindragfest. Aye Mira! (@ Warehouse District in Austin, TX) https://t.co/RVGGL18TGK	Sun May 03 06:52:48 +0000 2015	0
OR	should i go blonde like this again cause i think im gonna ps dont mind the choker oh my http://t.co/glvajI0LKY	Sun May 03 06:28:53 +0000 2015	0
FL	22" Inch Motiv Millineum wheels machine black w/ chrome lip rims 2013 Infiniti M37 #infinitiM37… https://t.co/sXvNY3vgD1	Sun May 03 14:31:40 +0000 2015	0
WV	lol pacman even thought he owned the fight which he did im not givin that to mayweather he didnt figgt he ran like a bitch	Sun May 03 14:31:43 +0000 2015	0
NM	@KarimJandale Im bored	Sun May 03 14:31:56 +0000 2015	0
WI	Virgin Is Set to Take Over the Hotel Industry… And It’s Going To Be Awesome http://t.co/Xm1chjs4gL	Sun May 03 14:32:03 +0000 2015	0
NM	I am using AT&amp;T Smart Wi-Fi for Android to find more Wi-Fi hotspots when I am on the go. http://t.co/RzKPjHEyQy	Sun May 03 14:32:07 +0000 2015	0
WI	A Photo Essay: Bologna, Italy - Wander The Map http://t.co/6LWgIFLjD4	Sun May 03 14:32:13 +0000 2015	0
NM	I was invited to the #Lexus VIP Brunch at @nygrenplace! Thank you! Can't wait to eat! Today is also… https://t.co/VqFUkzoivW	Sun May 03 14:32:15 +0000 2015	0
WV	I don't see y people lie, like if im asking you a question that means i already know the truth 😩 ya doneee	Sun May 03 09:48:05 +0000 2015	0
AK	@MattTheHero he said im here cos I'm sick :(	Sun May 03 09:48:40 +0000 2015	0
NM	Im crying. http://t.co/iirIIzARjw	Sun May 03 09:48:45 +0000 2015	0
WY	OCCUPATIONAL THERAPIST (OT) needed for Local and... (#Algona, IA) http://t.co/ZCgj85LFkf #Healthcare #Job http://t.co/1daeJiLWnM	Sun May 03 09:48:49 +0000 2015	0
WV	Make sure you are shopping all your exclusive styles from shopestrends 👠👠 @ Empire Matketing Team 💫 https://t.co/J9jYAQnR3R	Sun May 03 00:23:27 +0000 2015	0
WV	We Print Today - Copy Shop &amp; Commercial Printer - Plymouth County &amp; Cape Cod Kingston, MA 25 cent http://t.co/R1TVPvLFRg Kingston #coupon	Sun May 03 00:23:32 +0000 2015	0
NM	Congrats coach Morgan , great atmosphere in Owensboro , a game I remember from college @CoachDreMorgan	Sun May 03 00:23:35 +0000 2015	0
WV	It is so sad how badly I could crash right now...yet off to a promo I must go. Captain Morgan girls at Jake&amp;Joes Norwell for #FightNight!	Sun May 03 00:23:38 +0000 2015	0
AK	The Full 'Dave' Crew - With Black Beauty in the Foreground. #Maserati #Ferrari #AstonMartin #Porsche… https://t.co/cqBnFwSPCQ	Sun May 03 00:23:39 +0000 2015	0
WA	Watching the game #GoMariners (@ RAM Restaurant &amp; Brewery - @theram in Kent, WA w/ @wesleyyoo) https://t.co/DfpPR4zSlY	Sun May 03 00:23:45 +0000 2015	0
WV	Fi ca ram	Sun May 03 00:23:59 +0000 2015	0
TX	Enjoyed Cherub's rad beats last night. #DosesAndMimosas 🎶 🍻 @ Stubb's Austin https://t.co/fJBkbPWkhs	Sun May 03 00:24:04 +0000 2015	0
CA	While waiting on my scenes I might as well take in scenery...#OnSet #Malibu #HeavenlySins 🎥☀️🌊 http://t.co/DrpOAwAwm8	Sun May 03 00:24:09 +0000 2015	0
AK	@charliegillno1 I think its smart rather than cowardly, hes got massive skills but also a brilliantly stage managed career to protect him	Sun May 03 12:37:16 +0000 2015	0
AK	I'm at Maxima X in Jelgava https://t.co/hTVUApMQo0	Sun May 03 12:37:23 +0000 2015	0
FL	Much needed mini vacation 🌴 @ Marco Island Marriott Beach Resort, Golf Club &amp; Spa https://t.co/vRGEaMlXds	Sat May 02 22:52:06 +0000 2015	0
TX	Austin is fucking cool. @ The North Door https://t.co/ohmbRR1HPQ	Sat May 02 22:52:06 +0000 2015	0
CA	Hahah well this was fun!  #wavesfordays #bu #tstoff #gradphotos @ Malibu Pier https://t.co/Dvfk8bP8Du	Sat May 02 22:52:27 +0000 2015	0
CA	Im almost prom ready	Sat May 02 22:52:29 +0000 2015	0
FL	Just woke up from my maypac power nap, im not up yet	Sat May 02 22:52:30 +0000 2015	0
WV	#mojo #happydog #springtime #cleveland @ Lincoln Park - Tremont https://t.co/HGxzbdVUem	Sat May 02 22:52:31 +0000 2015	0
CA	Who wants this Dodge Challenger R/T http://t.co/DqQBnCYVE8	Sat May 02 22:52:41 +0000 2015	0
WV	Happy 18th birthday to my best friend. Im so lucky to have you as my best friend and my boyfriend.… https://t.co/SY2XK4T6vr	Sat May 02 22:52:42 +0000 2015	0
WV	That Pacquiao... He's a smart boy. He runs the town	Sat May 02 22:53:04 +0000 2015	0
CA	Ate my cereal with a whale this morning #vscocam #Malibu @ Malibu, CA. https://t.co/okc4YaQyTs	Sat May 02 22:53:05 +0000 2015	0
WV	Musiquita para empezar a activarme 🎶🎶🎶 @ im all turned up at work 😂💯 https://t.co/mU1qHC7yDq	Sat May 02 22:53:06 +0000 2015	0
WV	and im perfectly fine with that.	Sat May 02 22:53:08 +0000 2015	0
WV	@shwayzeee_ stop! I get so mad. I brought louie as a baby and he was like so scared,im like come on Lou your a pit defend yourself lol	Sun May 03 00:48:28 +0000 2015	0
CA	Just chilling at Moonshadows in Malibu✌️🍹#soundofbeautystyle #moonshadows #malibu #caipirinha… https://t.co/wX86MQoX8X	Sun May 03 00:48:37 +0000 2015	0
WY	ping pong ball sized hail @ Rogers NE - 51.0mi N of Lincoln NE http://t.co/txY6NwPGOs	Sun May 03 00:48:44 +0000 2015	0
WY	@Landwrecka btw Mike Wobschall the Vikings entertainment network guy if you know who that is came through in a shity ford	Sun May 03 00:48:51 +0000 2015	0
NV	What time is it? #JamesJohnsonSellsToyota @ James Johnson Sells Toyota Scion https://t.co/7vQuP72B0L	Sun May 03 00:49:11 +0000 2015	0
TX	Refuel time with the gang!  #GoodTimes (@ South Congress Cafe in Austin, TX) https://t.co/VkWVEBIjXZ	Sun May 03 00:49:14 +0000 2015	0
CA	Check my vitals .. Im forsure coding	Sun May 03 00:49:20 +0000 2015	0
WV	Just posted a photo @ Film Society of Lincoln Center https://t.co/Tjz8WFjcrk	Sun May 03 00:49:27 +0000 2015	0
WV	@Ashton5SOS im not from lisbon, im not going to the concert on monday, i dont have any of 5sos guys following me 😭😭 please follow me ♥ x206	Sun May 03 15:28:18 +0000 2015	0
WI	The only reason why im excited to go home is to be stress free and be able to sleep in and actually eat good food	Sun May 03 15:28:34 +0000 2015	0
AK	Im coming home (at @nationalrailenq) — https://t.co/wyPE6oc9hq	Sun May 03 15:28:38 +0000 2015	0
WI	Eh im gonna unfollow a bunch of people	Sun May 03 15:28:44 +0000 2015	0
WV	@Ashton5SOS im not from lisbon, im not going to the concert on monday, i dont have any of 5sos guys following me 😭😭 please follow me ♥ x207	Sun May 03 15:28:45 +0000 2015	0
WY	@1sttimewatchers @InSessionFilm I was just being a smart ass man lol	Sun May 03 15:28:45 +0000 2015	0
WV	@Ashton5SOS im not from lisbon, im not going to the concert on monday, i dont have any of 5sos guys following me 😭😭 please follow me ♥ x208	Sun May 03 15:28:51 +0000 2015	0
CA	Police escort!! VW does it big!! #vwranchrun #vwbug #volkswagen #rocwelstudio #sactown #sacramento… https://t.co/uKeL7H7PuF	Sun May 03 15:28:56 +0000 2015	0
WV	IM OFF EVERYONE Loll	Sun May 03 15:29:02 +0000 2015	0
WV	@Ashton5SOS im not from lisbon, im not going to the concert on monday, i dont have any of 5sos guys following me 😭😭 please follow me ♥ x209	Sun May 03 15:29:03 +0000 2015	0
WV	: after finals im nit gonna back to school 💯😴 #wife 💍✊🔐	Sun May 03 15:29:06 +0000 2015	0
WY	Saw this at #MNCarsAndCoffee and thought "What is it?"  It's a Lotus Europa!  Only about 9300 of… https://t.co/G2ZoOBojZW	Sun May 03 15:29:13 +0000 2015	0
CA	Rob Bolden got a mini camp invite 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 dude been had blocking me on Twitter  @Rbold_1	Sun May 03 08:07:07 +0000 2015	0
WV	Hard work pays off, bought myself this bad boy yesterday @ Nissan Sentra SR https://t.co/x8Sq7H1iNd	Sun May 03 13:49:32 +0000 2015	0
WY	#Automotive #Job in #DesMoines, IA: CASHIERS (CCRS) at Mister Car Wash http://t.co/fDMnepQO2p #carwash #Jobs #Hiring	Sun May 03 10:08:55 +0000 2015	0
NM	Lexus Club seating... Let's go Rangers (@ Globe Life Park in Arlington - @mlb for @Athletics vs @Rangers) https://t.co/C3sPaPleon	Sun May 03 00:07:03 +0000 2015	0
CA	@g_lrn im SO JEALOUZZsssss pls debrief w me	Sun May 03 00:07:30 +0000 2015	0
WY	#Maquoketa, IA #Healthcare #Job: PT / PHYSICAL THERAPIST at Aureus Medical Group http://t.co/bRoerXj0nI #PT #Jobs #Hiring #TweetMyJobs	Sun May 03 00:27:38 +0000 2015	0
TX	I'm at Mike A. Myers Stadium (MMS) - @utaustin in Austin, TX https://t.co/qKx7SikOTa	Sun May 03 00:27:38 +0000 2015	0
NM	@danielwwalsh and the rocket wall. #spaceistheplace @ Saturn Birmingham https://t.co/LxSnYGqSJY	Sun May 03 00:27:39 +0000 2015	0
WV	IM DONEE😂😂😩😩😩😩😩 http://t.co/vwfKfrW9t7	Sun May 03 00:27:39 +0000 2015	0
CA	#RUGBY @MirrorRugbyU: Nathan Hughes ready for England cap after kicking Fiji into touch http://t.co/awRGK6EOjP #RugbyUnited	Sun May 03 00:27:47 +0000 2015	0
WY	Nationwide Insurance: Claims Specialist III, Cas Lit (#DesMoines, IA) http://t.co/9tdNRaXYWj #Insurance #Job #Jobs #Hiring #TweetMyJobs	Sun May 03 00:28:02 +0000 2015	0
NM	Checking out a cool new venue in Birmingham #Saturn @ Saturn Birmingham https://t.co/3fexLI7QaL	Sun May 03 00:28:05 +0000 2015	0
WY	I'm done. crfanucchi wins. @ Lincoln Park, Chicago https://t.co/GQvjw68gWr	Sun May 03 00:28:16 +0000 2015	0
TX	Im really tired of being here	Sun May 03 00:28:17 +0000 2015	0
CA	this time im ready to run	Sun May 03 10:02:27 +0000 2015	0
WY	Yeeeup... (@ Gerald R. Ford International Airport (GRR) in Grand Rapids, MI) https://t.co/TEundLEhci	Sun May 03 10:03:32 +0000 2015	0
NM	hate when i have to upgrade u and u think im arguing so u involve yur family and mime too when we should be able yo make an agreement	Sun May 03 10:31:27 +0000 2015	0
WV	@mcclarahiphop Shantelle Bentley Relationship Da' Lor Bentley	Sun May 03 06:16:05 +0000 2015	0
NM	im n love wit u on god	Sun May 03 11:19:23 +0000 2015	0
AK	@frankle91 I thought you might like these! #VW #Campervan #T1 #Volkswagen #Vintage @ Lake District… https://t.co/Ftq3XfpSck	Sun May 03 10:21:50 +0000 2015	0
TX	Well well New Orleans...we meet again. #neworleans #superdome @ Mercedes-Benz Superdome https://t.co/5nTe7ptYw0	Sun May 03 14:22:52 +0000 2015	0
NV	Wiggle around in bed for 2 hours until Austin finally wakes up. Sunday mornings.	Sun May 03 14:23:00 +0000 2015	0
WV	@NeilDutton13 just witnessed pinkys snap chat story and im so sorry for slapping the shit out of you 😅😳	Sun May 03 14:23:16 +0000 2015	0
WY	#Davenport, IA #Nursing #Job: IA Travel RN / Registered Nurse / Med Surg at Supplemental Health Care http://t.co/s1YVMCtKlO #Jobs #Hiring	Sun May 03 14:23:33 +0000 2015	0
WA	Soliant Health: Part-time SLP position in Tacoma, WA (#Tacoma, WA) http://t.co/HVAYKCEwO4 #Healthcare #Job #Jobs #Hiring #TweetMyJobs	Sun May 03 14:23:36 +0000 2015	0
CA	BecUse development #racecar. #Mazda #mx5 #miata #mx5cup #mazdaracewaylagunaseca #mrls @ The Paddock… https://t.co/ebAt5PS9Op	Sun May 03 15:58:27 +0000 2015	0
WA	15,000' cruising altitude 35 minutes to #PDX in #horizon #q400 #vandals @ Seattle-Tacoma… https://t.co/lYh7IJHwPS	Sun May 03 15:58:28 +0000 2015	0
WA	MultiCare Health System: Staff RN--Allenmore Hospital Operating Room (#Tacoma, WA) http://t.co/15sGKkOZSw #Nursing #Job #Jobs #Hiring	Sun May 03 15:58:50 +0000 2015	0
WV	Day 1 #InvertYoself2015 is Humble Warrior with Eagle Arms.   Our hosts:   May 1, 5-11 -… https://t.co/iJ373po4da	Sun May 03 15:58:50 +0000 2015	0
NM	#GradWeek 🎓Throwback Day 2:   Berry 1969: Ford Dining Hall and Ford Complex. Check out all those… https://t.co/wy2CbG0Wn4	Sun May 03 15:58:57 +0000 2015	0
TX	#CustomerService #Job alert: Guest Services Representative | Simon | #Austin, TX http://t.co/VbFt9zuE28 #Simon #Jobs #Hiring	Sun May 03 15:59:05 +0000 2015	0
WV	All mayweather did was run but landed more punches then his opponent AGAIN... But im 😴😴😴😴😴😴	Sun May 03 05:01:08 +0000 2015	0
NM	Pacquiao fights hard. Mayweather fights smart.	Sun May 03 05:01:11 +0000 2015	0
WY	....NOW IM GONNA GET SLOPPY DRUNK	Sun May 03 05:01:17 +0000 2015	0
TX	MAYWEATHER IS ASSSSSSS !! IM SO FUCKING PISSED	Sun May 03 05:01:20 +0000 2015	0
TX	Im happy it was fairly judged.	Sun May 03 05:01:21 +0000 2015	0
WV	Imma miss u but im not rey chase u 🙅 or look dumb fah u 💯 #gshit	Sun May 03 05:01:21 +0000 2015	0
WA	Associated Ministries of Tacoma-... #BusinessMgmt #Job: Executive Director/CEO (#Tacoma, WA) http://t.co/mp4C80r8nc #nowhiring #Jobs	Sun May 03 05:01:21 +0000 2015	0
WV	Mini 1 #3peat US Final champs 3 years in a row ❤️so proud!!! @ Rhode Island Convention Center https://t.co/J9MVsvqgNa	Sun May 03 05:01:32 +0000 2015	0
